junction_name,hour_ist,violations,risk_score,total_violations,volume_score,city_risk
"BTP001 - 10th Cross, Dr. Rajkumar Road",16,4.0,0.36363636363636365,2812,0.18170044680437739,0.2908619969035691
"BTP001 - 10th Cross, Dr. Rajkumar Road",17,2.0,0.18181818181818182,2812,0.18170044680437739,0.18177108781266005
"BTP001 - 10th Cross, Dr. Rajkumar Road",18,11.0,1.0,2812,0.18170044680437739,0.6726801787217509
BTP006 - Navarang Bar Junction,0,1.0,0.16666666666666666,47,0.0026549245612899047,0.10106196982451596
BTP006 - Navarang Bar Junction,2,2.6666666666666665,0.4444444444444444,47,0.0026549245612899047,0.2677286364911826
BTP006 - Navarang Bar Junction,3,1.0,0.16666666666666666,47,0.0026549245612899047,0.10106196982451596
BTP006 - Navarang Bar Junction,4,2.0,0.3333333333333333,47,0.0026549245612899047,0.20106196982451593
BTP006 - Navarang Bar Junction,5,4.0,0.6666666666666666,47,0.0026549245612899047,0.4010619698245159
BTP006 - Navarang Bar Junction,7,6.0,1.0,47,0.0026549245612899047,0.601061969824516
BTP006 - Navarang Bar Junction,10,3.3333333333333335,0.5555555555555556,47,0.0026549245612899047,0.33439530315784927
BTP006 - Navarang Bar Junction,12,1.0,0.16666666666666666,47,0.0026549245612899047,0.10106196982451596
BTP008 - Navarang Theatre,0,2.5,0.5874316939890711,1190,0.07666904098944506,0.3831266327892207
BTP008 - Navarang Theatre,1,1.0,0.23497267759562843,1190,0.07666904098944506,0.17165122295315507
BTP008 - Navarang Theatre,2,2.090909090909091,0.4913065076999504,1190,0.07666904098944506,0.32545152101574826
BTP008 - Navarang Theatre,3,1.3846153846153846,0.3253467843631778,1190,0.07666904098944506,0.2258756870136847
BTP008 - Navarang Theatre,4,3.3636363636363638,0.7903626428216594,1190,0.07666904098944506,0.5048852020887736
BTP008 - Navarang Theatre,5,3.526315789473684,0.8285878631003739,1190,0.07666904098944506,0.5278203342560023
BTP008 - Navarang Theatre,6,3.5806451612903225,0.8413537810682179,1190,0.07666904098944506,0.5354798850367087
BTP008 - Navarang Theatre,7,3.2564102564102564,0.7651674372985849,1190,0.07666904098944506,0.48976807877492895
BTP008 - Navarang Theatre,8,4.255813953488372,1.0,1190,0.07666904098944506,0.630667616395778
BTP008 - Navarang Theatre,9,4.0,0.9398907103825137,1190,0.07666904098944506,0.5946020426252862
BTP008 - Navarang Theatre,10,2.8333333333333335,0.6657559198542806,1190,0.07666904098944506,0.4301211683083464
BTP008 - Navarang Theatre,11,3.0,0.7049180327868854,1190,0.07666904098944506,0.45361843606790925
BTP008 - Navarang Theatre,12,2.3125,0.5433743169398908,1190,0.07666904098944506,0.3566922065597125
BTP008 - Navarang Theatre,13,2.727272727272727,0.6408345752608048,1190,0.07666904098944506,0.4151683615522609
BTP008 - Navarang Theatre,14,2.272727272727273,0.5340288127173374,1190,0.07666904098944506,0.3510849040261804
BTP008 - Navarang Theatre,15,2.0,0.46994535519125685,1190,0.07666904098944506,0.3126348295105321
BTP009 - Prakash Nagar Junction,0,2.0,0.09523809523809523,262,0.016577089943663796,0.06377369312032265
BTP009 - Prakash Nagar Junction,2,4.8,0.22857142857142856,262,0.016577089943663796,0.14377369312032265
BTP009 - Prakash Nagar Junction,3,9.75,0.4642857142857143,262,0.016577089943663796,0.2852022645488941
BTP009 - Prakash Nagar Junction,4,4.571428571428571,0.21768707482993196,262,0.016577089943663796,0.1372430808754247
BTP009 - Prakash Nagar Junction,5,1.25,0.05952380952380952,262,0.016577089943663796,0.04234512169175123
BTP009 - Prakash Nagar Junction,6,2.0,0.09523809523809523,262,0.016577089943663796,0.06377369312032265
BTP009 - Prakash Nagar Junction,7,2.0,0.09523809523809523,262,0.016577089943663796,0.06377369312032265
BTP009 - Prakash Nagar Junction,8,1.0,0.047619047619047616,262,0.016577089943663796,0.03520226454889409
BTP009 - Prakash Nagar Junction,10,8.2,0.3904761904761904,262,0.016577089943663796,0.24091655026317976
BTP009 - Prakash Nagar Junction,11,8.666666666666666,0.4126984126984127,262,0.016577089943663796,0.2542498835965131
BTP009 - Prakash Nagar Junction,12,21.0,1.0,262,0.016577089943663796,0.6066308359774655
BTP009 - Prakash Nagar Junction,13,3.25,0.15476190476190477,262,0.016577089943663796,0.09948797883460837
BTP009 - Prakash Nagar Junction,14,1.0,0.047619047619047616,262,0.016577089943663796,0.03520226454889409
BTP010 - Rajajinagar Entrance,1,1.0,0.3236994219653179,957,0.0615812989704073,0.21885217276735366
BTP010 - Rajajinagar Entrance,2,1.6666666666666667,0.5394990366088632,957,0.0615812989704073,0.34833194155348085
BTP010 - Rajajinagar Entrance,3,2.075,0.6716763005780347,957,0.0615812989704073,0.42763829993498376
BTP010 - Rajajinagar Entrance,4,2.3333333333333335,0.7552986512524085,957,0.0615812989704073,0.477811710339608
BTP010 - Rajajinagar Entrance,5,1.7941176470588236,0.5807548452907174,957,0.0615812989704073,0.3730854267625934
BTP010 - Rajajinagar Entrance,6,2.533333333333333,0.820038535645472,957,0.0615812989704073,0.5166556409754461
BTP010 - Rajajinagar Entrance,7,1.6521739130434783,0.5348077406383513,957,0.0615812989704073,0.3455171639711737
BTP010 - Rajajinagar Entrance,8,2.2857142857142856,0.7398843930635838,957,0.0615812989704073,0.46856315542631316
BTP010 - Rajajinagar Entrance,9,2.857142857142857,0.9248554913294798,957,0.0615812989704073,0.5795458143858507
BTP010 - Rajajinagar Entrance,10,2.6122448979591835,0.8455821635012385,957,0.0615812989704073,0.531981817688906
BTP010 - Rajajinagar Entrance,11,3.0892857142857144,1.0,957,0.0615812989704073,0.6246325195881629
BTP010 - Rajajinagar Entrance,12,2.810810810810811,0.909857834713326,957,0.0615812989704073,0.5705472204161586
BTP010 - Rajajinagar Entrance,13,1.8333333333333333,0.5934489402697495,957,0.0615812989704073,0.3807018837500126
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",0,3.0,0.17727272727272728,1208,0.07783461762610892,0.13749748341407994
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",1,16.923076923076923,1.0,1208,0.07783461762610892,0.6311338470504435
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",2,6.291666666666667,0.371780303030303,1208,0.07783461762610892,0.25420202886862536
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",3,8.977272727272727,0.5304752066115702,1208,0.07783461762610892,0.3494189710173857
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",4,3.6,0.21272727272727274,1208,0.07783461762610892,0.1587702106868072
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",5,4.055555555555555,0.23964646464646464,1208,0.07783461762610892,0.17492172583832233
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",6,4.647058823529412,0.2745989304812834,1208,0.07783461762610892,0.19589320533921362
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",7,1.6428571428571428,0.09707792207792207,1208,0.07783461762610892,0.08938060029719681
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",8,3.5555555555555554,0.2101010101010101,1208,0.07783461762610892,0.15719445311104963
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",9,5.666666666666667,0.33484848484848484,1208,0.07783461762610892,0.23204293795953446
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",10,1.7777777777777777,0.10505050505050505,1208,0.07783461762610892,0.09416415008074659
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",11,4.0,0.23636363636363636,1208,0.07783461762610892,0.17295202886862537
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",12,1.75,0.10340909090909091,1208,0.07783461762610892,0.09317930159589811
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",13,3.142857142857143,0.18571428571428572,1208,0.07783461762610892,0.14256241847901502
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",14,1.0,0.05909090909090909,1208,0.07783461762610892,0.06658839250498902
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",16,1.5,0.08863636363636364,1208,0.07783461762610892,0.08431566523226175
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",23,1.0,0.05909090909090909,1208,0.07783461762610892,0.06658839250498902
"BTP015 - Suguna Hospital, Dr. Rajkumar Road",2,2.625,0.375,103,0.00628116298646636,0.2275124651945865
"BTP015 - Suguna Hospital, Dr. Rajkumar Road",3,1.5,0.21428571428571427,103,0.00628116298646636,0.1310838937660151
"BTP015 - Suguna Hospital, Dr. Rajkumar Road",4,3.5,0.5,103,0.00628116298646636,0.3025124651945865
"BTP015 - Suguna Hospital, Dr. Rajkumar Road",5,2.0,0.2857142857142857,103,0.00628116298646636,0.17394103662315794
"BTP015 - Suguna Hospital, Dr. Rajkumar Road",6,7.0,1.0,103,0.00628116298646636,0.6025124651945866
"BTP015 - Suguna Hospital, Dr. Rajkumar Road",7,3.0,0.42857142857142855,103,0.00628116298646636,0.25965532233744365
"BTP015 - Suguna Hospital, Dr. Rajkumar Road",8,1.0,0.14285714285714285,103,0.00628116298646636,0.08822675090887225
"BTP015 - Suguna Hospital, Dr. Rajkumar Road",9,4.0,0.5714285714285714,103,0.00628116298646636,0.34536960805172934
"BTP015 - Suguna Hospital, Dr. Rajkumar Road",10,4.833333333333333,0.6904761904761905,103,0.00628116298646636,0.4167981794803008
"BTP015 - Suguna Hospital, Dr. Rajkumar Road",11,2.0,0.2857142857142857,103,0.00628116298646636,0.17394103662315794
"BTP015 - Suguna Hospital, Dr. Rajkumar Road",12,3.0,0.42857142857142855,103,0.00628116298646636,0.25965532233744365
"BTP016 - 5th Main Road, RPC Layout",0,3.5,0.35,2474,0.15981350773813377,0.2739254030952535
"BTP016 - 5th Main Road, RPC Layout",1,8.0,0.8,2474,0.15981350773813377,0.5439254030952535
"BTP016 - 5th Main Road, RPC Layout",2,8.157894736842104,0.8157894736842104,2474,0.15981350773813377,0.5533990873057797
"BTP016 - 5th Main Road, RPC Layout",3,6.895833333333333,0.6895833333333333,2474,0.15981350773813377,0.4776754030952535
"BTP016 - 5th Main Road, RPC Layout",4,7.137931034482759,0.7137931034482758,2474,0.15981350773813377,0.492201265164219
"BTP016 - 5th Main Road, RPC Layout",5,6.576923076923077,0.6576923076923077,2474,0.15981350773813377,0.4585407877106381
"BTP016 - 5th Main Road, RPC Layout",6,3.142857142857143,0.3142857142857143,2474,0.15981350773813377,0.2524968316666821
"BTP016 - 5th Main Road, RPC Layout",7,5.0,0.5,2474,0.15981350773813377,0.3639254030952535
"BTP016 - 5th Main Road, RPC Layout",8,6.384615384615385,0.6384615384615385,2474,0.15981350773813377,0.4470023261721766
"BTP016 - 5th Main Road, RPC Layout",9,8.285714285714286,0.8285714285714286,2474,0.15981350773813377,0.5610682602381106
"BTP016 - 5th Main Road, RPC Layout",10,8.069767441860465,0.8069767441860465,2474,0.15981350773813377,0.5481114496068814
"BTP016 - 5th Main Road, RPC Layout",11,8.9,0.89,2474,0.15981350773813377,0.5979254030952535
"BTP016 - 5th Main Road, RPC Layout",12,10.0,1.0,2474,0.15981350773813377,0.6639254030952535
"BTP016 - 5th Main Road, RPC Layout",13,6.083333333333333,0.6083333333333333,2474,0.15981350773813377,0.42892540309525345
"BTP016 - 5th Main Road, RPC Layout",14,3.5,0.35,2474,0.15981350773813377,0.2739254030952535
"BTP016 - 5th Main Road, RPC Layout",18,3.0,0.3,2474,0.15981350773813377,0.2439254030952535
BTP017 - Attiguppe Circle,1,3.0,0.16666666666666666,422,0.02693777115845367,0.11077510846338146
BTP017 - Attiguppe Circle,2,2.5,0.1388888888888889,422,0.02693777115845367,0.09410844179671479
BTP017 - Attiguppe Circle,3,5.4,0.30000000000000004,422,0.02693777115845367,0.1907751084633815
BTP017 - Attiguppe Circle,4,7.833333333333333,0.4351851851851852,422,0.02693777115845367,0.27188621957449255
BTP017 - Attiguppe Circle,5,13.0,0.7222222222222222,422,0.02693777115845367,0.44410844179671477
BTP017 - Attiguppe Circle,6,8.0,0.4444444444444444,422,0.02693777115845367,0.27744177513004814
BTP017 - Attiguppe Circle,7,6.0,0.3333333333333333,422,0.02693777115845367,0.21077510846338146
BTP017 - Attiguppe Circle,8,10.0,0.5555555555555556,422,0.02693777115845367,0.3441084417967148
BTP017 - Attiguppe Circle,9,18.0,1.0,422,0.02693777115845367,0.6107751084633815
BTP017 - Attiguppe Circle,10,7.6,0.4222222222222222,422,0.02693777115845367,0.2641084417967148
BTP017 - Attiguppe Circle,11,11.88888888888889,0.6604938271604939,422,0.02693777115845367,0.4070714047596778
BTP017 - Attiguppe Circle,12,12.142857142857142,0.6746031746031745,422,0.02693777115845367,0.4155370132252862
BTP017 - Attiguppe Circle,13,3.0,0.16666666666666666,422,0.02693777115845367,0.11077510846338146
BTP017 - Attiguppe Circle,14,1.0,0.05555555555555555,422,0.02693777115845367,0.044108441796714803
BTP018 - Dhobi Ghat Junction,1,4.333333333333333,1.0,382,0.0243476008547562,0.6097390403419024
BTP018 - Dhobi Ghat Junction,2,3.8,0.8769230769230769,382,0.0243476008547562,0.5358928864957485
BTP018 - Dhobi Ghat Junction,3,1.6,0.36923076923076925,382,0.0243476008547562,0.23127750188036403
BTP018 - Dhobi Ghat Junction,4,2.1875,0.5048076923076923,382,0.0243476008547562,0.31262365572651785
BTP018 - Dhobi Ghat Junction,5,2.0,0.46153846153846156,382,0.0243476008547562,0.2866621172649794
BTP018 - Dhobi Ghat Junction,6,1.7,0.3923076923076923,382,0.0243476008547562,0.24512365572651784
BTP018 - Dhobi Ghat Junction,7,1.5555555555555556,0.35897435897435903,382,0.0243476008547562,0.2251236557265179
BTP018 - Dhobi Ghat Junction,8,1.9,0.43846153846153846,382,0.0243476008547562,0.2728159634188255
BTP018 - Dhobi Ghat Junction,9,1.5555555555555556,0.35897435897435903,382,0.0243476008547562,0.2251236557265179
BTP018 - Dhobi Ghat Junction,10,2.206896551724138,0.5092838196286472,382,0.0243476008547562,0.3153093321190908
BTP018 - Dhobi Ghat Junction,11,3.1,0.7153846153846155,382,0.0243476008547562,0.4389698095726718
BTP018 - Dhobi Ghat Junction,12,1.7,0.3923076923076923,382,0.0243476008547562,0.24512365572651784
BTP018 - Dhobi Ghat Junction,13,2.6666666666666665,0.6153846153846154,382,0.0243476008547562,0.37896980957267173
BTP020 - Hosahalli Metro Station,0,8.333333333333334,0.5324074074074074,4101,0.2651686848410283,0.4255119183808558
BTP020 - Hosahalli Metro Station,1,3.5,0.22361111111111112,4101,0.2651686848410283,0.24023414060307796
BTP020 - Hosahalli Metro Station,2,5.541666666666667,0.35405092592592596,4101,0.2651686848410283,0.31849802949196687
BTP020 - Hosahalli Metro Station,3,12.605263157894736,0.8053362573099415,4101,0.2651686848410283,0.5892692283223763
BTP020 - Hosahalli Metro Station,4,15.652173913043478,1.0,4101,0.2651686848410283,0.7060674739364113
BTP020 - Hosahalli Metro Station,5,11.333333333333334,0.7240740740740741,4101,0.2651686848410283,0.5405119183808558
BTP020 - Hosahalli Metro Station,6,10.642857142857142,0.6799603174603174,4101,0.2651686848410283,0.5140436644126017
BTP020 - Hosahalli Metro Station,7,8.227272727272727,0.5256313131313131,4101,0.2651686848410283,0.4214462618151991
BTP020 - Hosahalli Metro Station,8,14.571428571428571,0.930952380952381,4101,0.2651686848410283,0.66463890250784
BTP020 - Hosahalli Metro Station,9,10.976190476190476,0.7012566137566137,4101,0.2651686848410283,0.5268214421903795
BTP020 - Hosahalli Metro Station,10,6.463414634146342,0.4129403794037941,4101,0.2651686848410283,0.35383170157868776
BTP020 - Hosahalli Metro Station,11,7.026315789473684,0.4489035087719298,4101,0.2651686848410283,0.3754095791995692
BTP020 - Hosahalli Metro Station,12,6.466666666666667,0.41314814814814815,4101,0.2651686848410283,0.3539563628253002
BTP020 - Hosahalli Metro Station,13,6.8,0.4344444444444444,4101,0.2651686848410283,0.36673414060307796
BTP020 - Hosahalli Metro Station,14,5.0,0.3194444444444444,4101,0.2651686848410283,0.29773414060307796
BTP020 - Hosahalli Metro Station,16,3.6666666666666665,0.23425925925925925,4101,0.2651686848410283,0.24662302949196685
"BTP022 - Marenahalli Junction, Vijayanagar",1,6.6,1.0,1157,0.07453215048889465,0.6298128601955578
"BTP022 - Marenahalli Junction, Vijayanagar",2,1.8823529411764706,0.28520499108734404,1157,0.07453215048889465,0.20093585484796428
"BTP022 - Marenahalli Junction, Vijayanagar",3,2.9285714285714284,0.44372294372294374,1157,0.07453215048889465,0.29604662642932406
"BTP022 - Marenahalli Junction, Vijayanagar",4,4.36,0.6606060606060606,1157,0.07453215048889465,0.4261764965591942
"BTP022 - Marenahalli Junction, Vijayanagar",5,4.730769230769231,0.7167832167832169,1157,0.07453215048889465,0.45988279026548795
"BTP022 - Marenahalli Junction, Vijayanagar",6,3.75,0.5681818181818182,1157,0.07453215048889465,0.3707219511046488
"BTP022 - Marenahalli Junction, Vijayanagar",7,3.176470588235294,0.48128342245989303,1157,0.07453215048889465,0.31858291367149366
"BTP022 - Marenahalli Junction, Vijayanagar",8,5.222222222222222,0.7912457912457913,1157,0.07453215048889465,0.5045603349430327
"BTP022 - Marenahalli Junction, Vijayanagar",9,5.4375,0.8238636363636364,1157,0.07453215048889465,0.5241310420137396
"BTP022 - Marenahalli Junction, Vijayanagar",10,5.694444444444445,0.8627946127946129,1157,0.07453215048889465,0.5474896278723256
"BTP022 - Marenahalli Junction, Vijayanagar",11,4.4324324324324325,0.6715806715806716,1157,0.07453215048889465,0.4327612631439608
"BTP022 - Marenahalli Junction, Vijayanagar",12,3.3684210526315788,0.5103668261562998,1157,0.07453215048889465,0.33603295588933774
"BTP022 - Marenahalli Junction, Vijayanagar",13,4.5,0.6818181818181819,1157,0.07453215048889465,0.43890376928646696
"BTP022 - Marenahalli Junction, Vijayanagar",14,1.0,0.15151515151515152,1157,0.07453215048889465,0.12072195110464877
BTP023 - Mahalaxmi Layout Entrance,0,1.2,0.19166666666666665,1807,0.11662241792397851,0.1616489671695914
BTP023 - Mahalaxmi Layout Entrance,1,1.6666666666666667,0.2662037037037037,1807,0.11662241792397851,0.20637118939181365
BTP023 - Mahalaxmi Layout Entrance,2,2.0833333333333335,0.33275462962962965,1807,0.11662241792397851,0.2463017449473692
BTP023 - Mahalaxmi Layout Entrance,3,4.0,0.6388888888888888,1807,0.11662241792397851,0.42998230050292474
BTP023 - Mahalaxmi Layout Entrance,4,3.081081081081081,0.4921171171171171,1807,0.11662241792397851,0.34191923743986163
BTP023 - Mahalaxmi Layout Entrance,5,2.8974358974358974,0.46278490028490027,1807,0.11662241792397851,0.3243199073405315
BTP023 - Mahalaxmi Layout Entrance,6,3.6052631578947367,0.5758406432748537,1807,0.11662241792397851,0.3921533531345036
BTP023 - Mahalaxmi Layout Entrance,7,3.0,0.47916666666666663,1807,0.11662241792397851,0.3341489671695914
BTP023 - Mahalaxmi Layout Entrance,8,3.369565217391304,0.5381944444444444,1807,0.11662241792397851,0.36956563383625807
BTP023 - Mahalaxmi Layout Entrance,9,3.6216216216216215,0.5784534534534534,1807,0.11662241792397851,0.39372103924166346
BTP023 - Mahalaxmi Layout Entrance,10,6.260869565217392,1.0,1807,0.11662241792397851,0.6466489671695914
BTP023 - Mahalaxmi Layout Entrance,11,2.847826086956522,0.4548611111111111,1807,0.11662241792397851,0.319565633836258
BTP023 - Mahalaxmi Layout Entrance,12,2.2058823529411766,0.35232843137254904,1807,0.11662241792397851,0.2580460259931208
BTP023 - Mahalaxmi Layout Entrance,13,2.0833333333333335,0.33275462962962965,1807,0.11662241792397851,0.2463017449473692
BTP023 - Mahalaxmi Layout Entrance,14,2.1666666666666665,0.34606481481481477,1807,0.11662241792397851,0.25428785605848025
BTP023 - Mahalaxmi Layout Entrance,15,1.0,0.1597222222222222,1807,0.11662241792397851,0.14248230050292474
BTP023 - Mahalaxmi Layout Entrance,16,2.0,0.3194444444444444,1807,0.11662241792397851,0.23831563383625806
"BTP024 - NPS, Vijayanagar",0,1.0,0.125,632,0.040536165252865373,0.09121446610114614
"BTP024 - NPS, Vijayanagar",1,1.8,0.225,632,0.040536165252865373,0.15121446610114617
"BTP024 - NPS, Vijayanagar",2,2.526315789473684,0.3157894736842105,632,0.040536165252865373,0.20568815031167245
"BTP024 - NPS, Vijayanagar",3,2.774193548387097,0.3467741935483871,632,0.040536165252865373,0.22427898223017842
"BTP024 - NPS, Vijayanagar",4,2.967741935483871,0.3709677419354839,632,0.040536165252865373,0.23879511126243647
"BTP024 - NPS, Vijayanagar",5,2.0,0.25,632,0.040536165252865373,0.16621446610114615
"BTP024 - NPS, Vijayanagar",6,2.611111111111111,0.3263888888888889,632,0.040536165252865373,0.2120477994344795
"BTP024 - NPS, Vijayanagar",7,6.888888888888889,0.8611111111111112,632,0.040536165252865373,0.5328811327678129
"BTP024 - NPS, Vijayanagar",8,6.555555555555555,0.8194444444444444,632,0.040536165252865373,0.5078811327678128
"BTP024 - NPS, Vijayanagar",9,4.555555555555555,0.5694444444444444,632,0.040536165252865373,0.35788113276781275
"BTP024 - NPS, Vijayanagar",10,2.7222222222222223,0.3402777777777778,632,0.040536165252865373,0.22038113276781282
"BTP024 - NPS, Vijayanagar",11,2.4375,0.3046875,632,0.040536165252865373,0.19902696610114615
"BTP024 - NPS, Vijayanagar",12,5.25,0.65625,632,0.040536165252865373,0.4099644661011461
"BTP024 - NPS, Vijayanagar",13,2.75,0.34375,632,0.040536165252865373,0.22246446610114615
"BTP024 - NPS, Vijayanagar",14,8.0,1.0,632,0.040536165252865373,0.6162144661011462
"BTP024 - NPS, Vijayanagar",15,2.0,0.25,632,0.040536165252865373,0.16621446610114615
"BTP025 - Puttamma Choultry, Nagarbhavi",2,1.0,0.5,27,0.001359839409441171,0.30054393576377647
"BTP025 - Puttamma Choultry, Nagarbhavi",3,1.2,0.6,27,0.001359839409441171,0.36054393576377647
"BTP025 - Puttamma Choultry, Nagarbhavi",4,1.5,0.75,27,0.001359839409441171,0.45054393576377644
"BTP025 - Puttamma Choultry, Nagarbhavi",5,1.0,0.5,27,0.001359839409441171,0.30054393576377647
"BTP025 - Puttamma Choultry, Nagarbhavi",6,1.0,0.5,27,0.001359839409441171,0.30054393576377647
"BTP025 - Puttamma Choultry, Nagarbhavi",7,1.0,0.5,27,0.001359839409441171,0.30054393576377647
"BTP025 - Puttamma Choultry, Nagarbhavi",10,1.6666666666666667,0.8333333333333334,27,0.001359839409441171,0.5005439357637764
"BTP025 - Puttamma Choultry, Nagarbhavi",11,2.0,1.0,27,0.001359839409441171,0.6005439357637764
"BTP025 - Puttamma Choultry, Nagarbhavi",12,1.0,0.5,27,0.001359839409441171,0.30054393576377647
"BTP025 - Puttamma Choultry, Nagarbhavi",13,1.0,0.5,27,0.001359839409441171,0.30054393576377647
"BTP026 - 1st Block Junction, Rajajinagar",0,1.0,0.1111111111111111,1086,0.06993459819983164,0.09464050594659933
"BTP026 - 1st Block Junction, Rajajinagar",1,1.0,0.1111111111111111,1086,0.06993459819983164,0.09464050594659933
"BTP026 - 1st Block Junction, Rajajinagar",2,5.0,0.5555555555555556,1086,0.06993459819983164,0.36130717261326595
"BTP026 - 1st Block Junction, Rajajinagar",3,2.1,0.23333333333333334,1086,0.06993459819983164,0.16797383927993265
"BTP026 - 1st Block Junction, Rajajinagar",4,4.333333333333333,0.48148148148148145,1086,0.06993459819983164,0.3168627281688215
"BTP026 - 1st Block Junction, Rajajinagar",5,5.666666666666667,0.6296296296296297,1086,0.06993459819983164,0.4057516170577104
"BTP026 - 1st Block Junction, Rajajinagar",6,9.0,1.0,1086,0.06993459819983164,0.6279738392799327
"BTP026 - 1st Block Junction, Rajajinagar",7,8.814814814814815,0.9794238683127572,1086,0.06993459819983164,0.6156281602675869
"BTP026 - 1st Block Junction, Rajajinagar",8,6.870967741935484,0.7634408602150538,1086,0.06993459819983164,0.48603835540896484
"BTP026 - 1st Block Junction, Rajajinagar",9,6.304347826086956,0.7004830917874396,1086,0.06993459819983164,0.4482636943523964
"BTP026 - 1st Block Junction, Rajajinagar",10,2.8421052631578947,0.3157894736842105,1086,0.06993459819983164,0.21744752349045895
"BTP026 - 1st Block Junction, Rajajinagar",11,3.611111111111111,0.4012345679012346,1086,0.06993459819983164,0.2687145800206734
"BTP026 - 1st Block Junction, Rajajinagar",12,1.0,0.1111111111111111,1086,0.06993459819983164,0.09464050594659933
"BTP026 - 1st Block Junction, Rajajinagar",13,1.3333333333333333,0.14814814814814814,1086,0.06993459819983164,0.11686272816882154
"BTP026 - 1st Block Junction, Rajajinagar",14,7.666666666666667,0.8518518518518519,1086,0.06993459819983164,0.5390849503910438
"BTP026 - 1st Block Junction, Rajajinagar",15,3.0,0.3333333333333333,1086,0.06993459819983164,0.22797383927993264
BTP027 - Modi Bridge Junction,0,1.7142857142857142,0.22486772486772486,4584,0.2964449912581752,0.253498631423905
BTP027 - Modi Bridge Junction,1,2.48,0.3253086419753087,4584,0.2964449912581752,0.3137631816884553
BTP027 - Modi Bridge Junction,2,4.069767441860465,0.5338429514786105,4584,0.2964449912581752,0.43888376739043633
BTP027 - Modi Bridge Junction,3,4.890410958904109,0.6414890918315576,4584,0.2964449912581752,0.5034714516022046
BTP027 - Modi Bridge Junction,4,4.987012987012987,0.6541606541606542,4584,0.2964449912581752,0.5110743889996626
BTP027 - Modi Bridge Junction,5,4.069444444444445,0.5338005829903979,4584,0.2964449912581752,0.43885834629750886
BTP027 - Modi Bridge Junction,6,6.7894736842105265,0.8905945419103315,4584,0.2964449912581752,0.652934721649469
BTP027 - Modi Bridge Junction,7,7.623529411764705,1.0,4584,0.2964449912581752,0.71857799650327
